"Office of Special Education and Rehabilitative Services, Department of Educaion",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,156,,53271,53280,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987629893&partnerID=40&md5=211a98b3368d50cd5733ed8801f0527c,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Office of Special Education and Rehabilitative Services, Department of Education",Final Priority--Training of Interpreters for Individuals Who Are Deaf or Hard of Hearing and Individuals Who Are Deaf-Blind Program. Final priority,2016,Federal register,81,142,,48335,48346,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981333081&partnerID=40&md5=dda5bdda794e0976ef36a1cba6ef036b,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Fabbro F., DarËœ V.",Delayed auditory feedback in polyglot simultaneous interpreters,1995,Brain and Language,48,3,,309,319,,19,10.1006/brln.1995.1013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028919123&doi=10.1006%2fbrln.1995.1013&partnerID=40&md5=88e140d75ffa8347767628f7be09f691,"Organisation de coordination et de coopÅ_ration pour la lutte contre les Grandes EndÅ_mies/Centre Muraz, Centre de rÅ_fÅ_rence de la chimiorÅ_sistance du paludisme (CRCP), Burkina Faso.",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Minar E.H.,Feeling at home in language - What makes reading Philosophical Investigations possible?,1995,Synthese,102,3,,413,452,,8,10.1007/BF01064123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345205560&doi=10.1007%2fBF01064123&partnerID=40&md5=3cbe74930822a196ad7bbb3c32226eb2,"Organisation Coord. Coop. la Lutte, Contre Grandes Endemies/Ctr. Muraz, Ctr. Ref. Chimioresistance Paludisme, 01 BP 153, Bobo-Dioulasso 01, Burkina Faso",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Beaver D.L., Hayes P.L., Luetke-Stahlman B.",In-service trends. General education teachers working with educational interpreters.,1995,American Annals of the Deaf,140,1,,38,46,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029263897&partnerID=40&md5=d2a43fd364a3f81eb02b070f2e28a110,"Department of Medicine, Div. of General Internal Medicine, Emory University School of Medicine, Atlanta, GA, United States",33.7939674,-84.3218135,,"Department of Emergency Medicine, Harbor-UCLA Medical Center, Torrance, CA, United States",,"Health Sciences Program RAND, Santa Monica, CA, United States",,"Department of Medicine, 69 Butler St, Atlanta, GA 30303, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7939674,-84.3218135
Shlesinger M.,Shifts in cohesion in simultaneous interpreting,1995,Translator,1,2,,193,214,,28,10.1080/13556509.1995.10798957,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937299951&doi=10.1080%2f13556509.1995.10798957&partnerID=40&md5=dc839e18963e59e49c3eb91814cf4cb9,"Natl. Center for Disability Services, Albertson, NY, United States",40.7686022,-73.6581503,,"Martin and Bishop, Houston,TX, United States",,"Center for the Future of Children, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7686022,-73.6581503
Pearl S.,"Lacuna, Myth and Shibboleth in the Teaching of Simultaneous Interpreting",1995,Perspectives,3,2,,161,190,,3,10.1080/0907676X.1995.9961259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945446006&doi=10.1080%2f0907676X.1995.9961259&partnerID=40&md5=7ff0b7cd184498615c3ad510403b5ae4,"Service de Cardiologie A, CHU Brabois, 54500 VandÃèuvre, France",48.6469503,6.1486155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6469503,6.1486155
Madden M.,The prevalence of occupational overuse syndrome among Australian sign language interpreters,1995,Journal of Occupational Health and Safety - Australia and New Zealand,11,3,,257,263,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029061770&partnerID=40&md5=f4a239505e7040adb717fe3e8b1fc7d5,"Professorial Unit, Mapperley Hospital, Porchester Road, Nottingham NG3 6AA, United Kingdom",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Shlesinger M.,Stranger in paradigms: What lies ahead for simultaneous interpreting researchc,1995,Target,7,1,,7,28,,1,10.1075/target.7.1.03shl,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969489997&doi=10.1075%2ftarget.7.1.03shl&partnerID=40&md5=5dd288d68d8b6b683f7715800764e5bd,Laval University,46.7817463,-71.2747424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7817463,-71.2747424
"Desvignes G., Tabbagh A.",Simultaneous interpretation of magnetic and electromagnetic prospecting for characterization of magnetic features,1995,Archaeological Prospection,2,3,,129,139,,,10.1002/1099-0763(199509)2:3<129::AID-ARP6140020303>3.0.CO;2-W,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990420757&doi=10.1002%2f1099-0763%28199509%292%3a3%3c129%3a%3aAID-ARP6140020303%3e3.0.CO%3b2-W&partnerID=40&md5=67a6e818731e7a60bd14864957ff0291,"Institut fÅ¸r Optik und Quantenelektronik, Friedrich-Schiller-UniversitÅ t Jena, Max-Wien-Platz 1, 07743 Jena, Germany",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Gile D.,Fidelity assessment in consecutive interpretation: An experiment,1995,Target,7,1,,151,164,,4,10.1075/target.7.1.12gil,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969482695&doi=10.1075%2ftarget.7.1.12gil&partnerID=40&md5=83a3fd45a93378c40d124fc9be041648,"Lab. de Prospeccion Arqueologica, Inst. de Invest. Antropologicas, Ciudad Universitaria, Del. Coyoacan 04510, Mexico, D.F., Mexico",19.3217036,-99.1775376,,"Museo del Templo Mayor, Inst. Nac. Antropologia e Historia, Guatemala 60, Col. Centro, Del. Cuauhtemoc, 06060 Mexico, D.F., Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3217036,-99.1775376
Kurz I.,Interdisciplinary research Ã‘ difficulties and benefits,1995,Target,7,1,,165,179,,,10.1075/target.7.1.13kur,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969485454&doi=10.1075%2ftarget.7.1.13kur&partnerID=40&md5=4d91b4245933ed1ca96f003b76f56608,"School of Urban and Regional Studies, Sheffield Hallam University, Sheffield, United Kingdom",53.3832949,-1.4888388,,"Senior Law Lecturer, School of Urban and Regional Studies, Sheffield Hallam University, Sheffield, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3832949,-1.4888388
Klonowicz T.,Mental workload and health: A latent threat,1995,International Journal of Occupational Safety and Ergonomics,1,2,,130,135,,2,10.1080/10803548.1995.11076309,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874931098&doi=10.1080%2f10803548.1995.11076309&partnerID=40&md5=825a1a98704a615e19e56a5b8a6e9f01,"Laboratoire dEcologie Abyssale, DRO/EP, IFREMER Centre de Brest, BP 70, 29280 PlouzanÅ_, France",0,0,,"Lab. Environments Sedimentaires, DRO/GM, IFREMER Centre de Brest, BP 70, 29280 PlouzanÅ_, France",,"UniversitÅ_ P. et M. Curie, UA CNRS 117, Observ. Oceanologique de Banyuls, 66650 Banyuls-sur-mer, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Kondo M., Mizuno A.",Interpretation research in japan,1995,Target,7,1,,91,106,,1,10.1075/target.7.1.08kon,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969478270&doi=10.1075%2ftarget.7.1.08kon&partnerID=40&md5=fc2417331c2dbe8a21b5d7c0724de641,"KONE R and D Center, P.O.Box 677, 05801 HyvinkÅ Å , Finland",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Kurzon D.,The right of silence: A socio-pragmatic model of interpretation,1995,Journal of Pragmatics,23,1,,55,69,,33,10.1016/0378-2166(94)00036-E,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342476115&doi=10.1016%2f0378-2166%2894%2900036-E&partnerID=40&md5=28fe5ce994f3b396065f15166c675874,"Department of Information Science, University of Portsmouth",50.7945153,-1.0301198,,"University of Portsmouth, University of Bath",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7945153,-1.0301198
Mauney C.P.,THE REHNQUIST COURT AND THE RELIGION CASES: UNSETTLED CONSTITUTIONAL LAW,1995,Southeastern Political Review,23,3,,443,461,,,10.1111/j.1747-1346.1995.tb00425.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987044766&doi=10.1111%2fj.1747-1346.1995.tb00425.x&partnerID=40&md5=a40a7d66c9c41bd1e2dbe93d7c6247bf,"Dept. of Comp. Sci. and Engineering, University of Washington, Seattle, WA 98195, United States",47.6532255,-122.3058021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6532255,-122.3058021
"Noaks L., Butler I.",Silence in Court? Language Interpreters in the Courts of England and Wales,1995,The Howard Journal of Criminal Justice,34,2,,124,135,,,10.1111/j.1468-2311.1995.tb00831.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989636779&doi=10.1111%2fj.1468-2311.1995.tb00831.x&partnerID=40&md5=347042f4edf858f5e910980fed4ca290,"Department of Computer Science, Indiana University, Bloomington, IN 47405, United States",39.1710569,-86.5166468,,"Hewlett-Packard Laboratories, Building 26U, 3500 Deer Creek Road, Palo Alto, CA 94304, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1710569,-86.5166468
"Ryan C., Dewar K.",Evaluating the communication process between interpreter and visitor,1995,Tourism Management,16,4,,295,303,,29,10.1016/0261-5177(95)00019-K,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041037733&doi=10.1016%2f0261-5177%2895%2900019-K&partnerID=40&md5=7b33e305675eb2fed85a38f04f32b116,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Lahti J., Kostamovaara J.",An Interpreter for IEEE Logic Symbols,1995,IEEE Transactions on Education,38,3,,237,242,,,10.1109/13.406500,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029352376&doi=10.1109%2f13.406500&partnerID=40&md5=14807475072eeb9a99f60c7bdfbfa43c,"Dept. of Soil Science, University of British Columbia, Vancouver, BC V6T 1Z4, Canada",49.2611453,-123.2489257,,"Pacific Forestry Centre, Natural Resources Canada, 506 West Burnside Rd, Victoria, BC V8Z 1 M5, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2611453,-123.2489257
Ballantyne R.,InterpretersÃ• conceptions of Australian aboriginal culture and heritage: Implications for interpretive practice,1995,Journal of Environmental Education,26,4,,11,17,,4,10.1080/00958964.1995.9941447,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041823073&doi=10.1080%2f00958964.1995.9941447&partnerID=40&md5=b97fb2478fcb27554082e65f051acf2b,"Department of Computer Science, Engineering University of Washington, Seattle, WA 98195, United States",47.6532255,-122.3058021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6532255,-122.3058021
"Stake R., Kerr D.","RENÆ’ MAGRITTE, CONSTRUCTIVISM, AND THE RESEARCHER AS INTERPRETER",1995,Educational Theory,45,1,,55,61,,,10.1111/j.1741-5446.1995.00055.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005404714&doi=10.1111%2fj.1741-5446.1995.00055.x&partnerID=40&md5=6fb6e9252547a8224e662dda7dabad1f,"Department Emeritus of English and American Literature, Harvard University, United States",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Abadjian G.,Clinical pathology: myths and limits (or how to interpret a pathology report [L'anatomie pathologique : mythes et limites (ou comment interprÅ_ter un compte-rendu d'examen anatomopathologique).],1995,Le Journal mÅ_dical libanais. The Lebanese medical journal,43,1,,36,38,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029461939&partnerID=40&md5=94de188f95359aa4009d24457bb0b0f8,"Faculty of Forestry, University of Joensuu, P.O. Box 111, Joensuu, FIN-80101, Finland",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Feigenberg E.,Are you a professional physician? Consult a professional interpreter! [Ar du en professionell lÅ kare? Anlita dÅ’ en professionell tolk!],1995,Lakartidningen,92,39,,3600,3601,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029653126&partnerID=40&md5=5b87ff8e7d2a9f937a7cf9dd1ce53e59,"Center for Neuroscience, University of California Davis, Davis, CA, United States",38.538751,-121.733538,,"Program in Cognitive Neuroscience, Silby Hall, Dartmouth College, Hanover, NH 03755-3549, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.538751,-121.733538
"Phelan M., Parkman S.",How To Do It: Work with an interpreter,1995,BMJ,311,7004,,555,,,8,10.1136/bmj.311.7004.555,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971579812&doi=10.1136%2fbmj.311.7004.555&partnerID=40&md5=0b71c4d559acb6cde00b40ab18ee7c22,ARCO Oil and Gas Co.,31.9087335,-102.3161771,,"Western Geophysical Co., Research and Development, 7229 S. Alton Way, Englewood, CO 80112-2202, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9087335,-102.3161771
[No author name available],Need for interpreter/translation services critical in hospitals and other clinical settings.,1995,Health care strategic management,13,6,,15,,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029315051&partnerID=40&md5=89671dfdc794021ddd7e6088ed1c7c18,"Health Maintenance Department, School of Nursing, University of Wisconsin, Milwaukee, WI, United States",0,0,,"School of Nursing, University of Wisconsin-Milwaukee, P.O. Box 413, Milwaukee, WI 53201, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Klatt M.B.,Fewer urban patients speak English. Interpreters bridge language gap.,1995,The Volunteer leader,36,2,,8,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029317587&partnerID=40&md5=8bf07b29830d5c7daa03dd38f6ded51d,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Rice P.L.,"Pog laus, tsis coj khaub ncaws lawm the meaning of menopause in Hmong women",1995,Journal of Reproductive and Infant Psychology,13,2,,79,92,,13,10.1080/02646839508403238,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938224885&doi=10.1080%2f02646839508403238&partnerID=40&md5=2c54c31b40e490f118cc7d6b5ce3cc0e,"Molec., Cell., and Devmtl. Biology, University of California, Los Angeles, CA 90095-1606, United States",0,0,,"Dept. of Botany and Plant Sciences, University of California, Riverside, CA 92521-012, United States",,"Boyce Thompson Institute, Cornell University, Tower Road, Ithaca, NY 14853, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Guyat G., Jaeschke R., Heddle N., Cook D., Shannon S., Walter S.",Basic statistics for clinicians: 2. Interpreting study results: Confidence intervals,1995,CMAJ,152,2,,169,173,,84,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028964190&partnerID=40&md5=972366bf7e35e173aca61a904580fc99,"Indiana Univ, Bloomington, United States",39.1766135,-86.5130173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1766135,-86.5130173
"Levine M., Cleave J.P., Dodds C.",Can periodic breathing have advantages for oxygenation?,1995,Journal of Theoretical Biology,172,4,,355,368,,24,10.1006/jtbi.1995.0033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028946133&doi=10.1006%2fjtbi.1995.0033&partnerID=40&md5=d82c09416cb80888e9f5430a6a77a9c6,"ARGOSystems, Inc, Sunnyvale, United States",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Ebert D.A., Heckerling P.S.","Communication With Deaf Patients: Knowledge, Beliefs, and Practices of Physicians",1995,JAMA: The Journal of the American Medical Association,273,3,,227,229,,70,10.1001/jama.1995.03520270061032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028854620&doi=10.1001%2fjama.1995.03520270061032&partnerID=40&md5=411e21cc74f42a511b8be468a10cbf57,"WIPRO Infotech Ltd, Bangalore, India",12.9688115,77.5967903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9688115,77.5967903
"Irie T., Takeshita K., Wada Y., Kusano S., Terahata S., Tamai S., Hatsuse K., Aoki H., Sugiura Y.","CT evaluation of hepatic tumors: Comparison of CT with arterial portography, CT with infusion hepatic arteriography, and simultaneous use of both techniques",1995,American Journal of Roentgenology,164,6,,1407,1412,,71,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029068971&partnerID=40&md5=1e0d96378689bee9a87bdd9495c904f5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Jacquier P., Hohlfeld P., Vorkauf H., Zuber P.",Epidemiology of toxoplasmosis in Switzerland: National study of prevalence in pregnant women 1990-1991 [EPIDEMIOLOGIE DE LA TOXOPLASMOSE EN SUISSE: ETUDE NATIONALE DE SEROPREVALENCE MENEE CHEZ LES FEMMES ENCEINTES EN 1990-1991],1995,Schweizerische Medizinische Wochenschrift,125,SUPPL.65,,29S,38S,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028901164&partnerID=40&md5=387baf7dc103201a7d5d399413b40a7e,University of Virginia,38.0335529,-78.5079772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0335529,-78.5079772
"Peyronny C., Bely N., Hurtier O., Bonfils P., Halimi P.",Interpretation of CT-scan in inflammatory diseases of the sinuses [COMMENT INTERPRETER UNE TDM DANS LA PATHOLOGIE INFLAMMATOIRE DES SINUS],1995,Feuillets de Radiologie,35,5,,321,334,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028788853&partnerID=40&md5=2749e229c8fbaa5f2397157a12a35d17,"Gallaudet University, Washington, DC, USA.",38.908422,-76.9923875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.908422,-76.9923875
"Jacobs B., Kroll L., Green J., David T.J.",The hazards of using a child as an interpreter,1995,Journal of the Royal Society of Medicine,88,8,,474P,475P,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029101997&partnerID=40&md5=a1c1166921f0efd0eb13856ea65187c6,"Department of Information and Computer Sciences, SAITAMA University, Shimo-okubo 255, Urawa, Saitama, 338, Japan",0,0,,University of Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Degotardi V.,Use of interpreters in psychiatry,1995,Australasian Psychiatry,3,5,,320,321,,,10.3109/10398569509085272,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907034575&doi=10.3109%2f10398569509085272&partnerID=40&md5=e34d785385d0795a4e6b5dfb05227af5,"Balmain, NSW, Trinidad and Tobago",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Roder F.,"Grouppsychotherapy for Turks in cooperation with an interpreter-commented report on the first, constituting session [GRUPPENPSYCHOTHERAPIE FUR TURKEN IN ZUSAMMENARBEIT MIT EINEM DOLMETSCHER - KOMMENTIERTE SCHILDERUNG DER ERSTEN, KONSTITUIERENDEN SITZUNG]",1995,Psychiatrische Praxis,22,4,,135,139,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029335412&partnerID=40&md5=b02e8f4f455ef3195df7627e04f8382e,"Royal Melbourne Institute of Technology, Canada",-37.8089435,144.9651172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.8089435,144.9651172
"Paller M.S., Eaton J.W.",Hazards of antioxidant combinations containing superoxide dismutase,1995,Free Radical Biology and Medicine,18,5,,883,890,,23,10.1016/0891-5849(94)00222-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028898841&doi=10.1016%2f0891-5849%2894%2900222-6&partnerID=40&md5=9de71ea39940cb58ae5606b193ac71dd,"Bar-Ilan University, Israel",32.0691989,34.8430876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0691989,34.8430876
"Forwood M.R., Turner C.H.",Skeletal adaptations to mechanical usage: results from tibial loading studies in rats,1995,Bone,17,4 SUPPL.,,S197,S205,,152,10.1016/8756-3282(95)00292-L,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028800124&doi=10.1016%2f8756-3282%2895%2900292-L&partnerID=40&md5=b2f279540af68c77fc758b61490d1de3,"Centre for Research on Bilingualism, Stockholm University, Stockholm, S-J069J, Sweden",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Tascini Guido, Zingaretti Primo",Model attraction in medical image object recognition,1995,Proceedings of SPIE - The International Society for Optical Engineering,2436,,,18,29,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029452584&partnerID=40&md5=181cb1d8753867d28066421ab8229a59,"Department of Computer Science, Ithaca College, United States",42.421658,-76.498564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.421658,-76.498564
"Bayou M.E., Reinstein A.",Target cost management for product safety,1995,SAE Technical Papers,,,,,,,,10.4271/950334,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877381901&doi=10.4271%2f950334&partnerID=40&md5=555a09cceb33d4b7bdf2378f2a2daa72,"Istituto di Fisiologia, UniversitË† di Trieste, Italy",45.6605925,13.7984502,,"Scuola Superiore di Lingue Moderne per Interpreti e Traduttori, UniversitË† di Trieste, Italy",,"Istituto di Fisiologia, UniversitË† di Trieste, Via A. Fleming 22, 34127 Trieste, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6605925,13.7984502
"Manthalkar R.R., Sontakke T.R., Gajre S.S.",PC based ECG interpreter,1995,IEEE/ Engineering in Medicine and Biology Society Annual Conference,,,,2.23,2.24,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449099494&partnerID=40&md5=5b3e548db93b9ed585271eea5a335a15,"Department of Philosophy Fulbright College of Arts and Sciences, University of Arkansas, 318 Old Main, Fayetteville, 72701, AK, United States",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Khaimovich M.L., Makarova V.N., Kirikova G.A.",The effect of increased voice and psychophysiological loads on the health status of interpreter guides [Vliianie povyshennoi golosovoi i psikhofiziologicheskoi nagruzok na sostoianie zdorov'ia gidov-perevodchikov.],1995,Meditsina truda i promyshlennaia ekologiia,,11,,24,26,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644444486&partnerID=40&md5=dce7cae88078e04c3f1b40d0aa5bec55,"Judevine Center for Autism, St. Louis, Missouri, USA.",38.6922004,-90.4436521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6922004,-90.4436521
"HyÅ¡nÅ  J., Tommola J., Alaja A.-M.",Pupil Dilation as a Measure of Processing Load in Simultaneous Interpretation and Other Language Tasks,1995,The Quarterly Journal of Experimental Psychology Section A,48,3,,598,612,,108,10.1080/14640749508401407,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029353751&doi=10.1080%2f14640749508401407&partnerID=40&md5=3355cd0ddb3a9227a63b82e99237eb3a,"Department of Translation and Interpretation, Bar-Ilan University, Ramat Can, Israel",32.0691989,34.8430876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0691989,34.8430876
Mansfeld J.,Critical Note: Empedocles and his Interpreters,1995,Phronesis,40,1,,109,115,,3,10.1163/156852895321052035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861107129&doi=10.1163%2f156852895321052035&partnerID=40&md5=0ad3c595fbe8c5ebaccef0801b3df55c,United Kingdom,55.378051,-3.435973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.378051,-3.435973
[No author name available],T.D. v. New York State Office of Mental Health.,1995,New York supplement. Second series,626,,,1015,1024,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029653341&partnerID=40&md5=b77fcbb570dfddb6709b3fc6abbcd078,"Australian Communication Exchange, 252 Annerley Road, Dutton Park, QLD 4102, Australia",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Ertl M.A.,Stack Caching for Interpreters,1995,ACM SIGPLAN Notices,30,6,,315,327,,2,10.1145/223428.207165,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976675319&doi=10.1145%2f223428.207165&partnerID=40&md5=367ad51b4923150fa32342353e1f382f,"Bar-llan University, Ramat-Gan, Israel",32.0691989,34.8430876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0691989,34.8430876
"Roeth M., Gasser F., Tavard C.",Asymmetries and anisotropies in the Compton scattering from the hydrogen molecule,1995,International Journal of Quantum Chemistry,53,5,,569,574,,,10.1002/qua.560530513,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987142160&doi=10.1002%2fqua.560530513&partnerID=40&md5=ea7335e39fa37621d26446bed8359056,"DÅ_partement de gÅ_ophysique appliquÅ_e, UPMC, 4 place Jussieu, Paris, 75252, France",0,0,,"UPMC et Centre de recherches gÅ_ophysiques, CNRS, DÅ_partement de gÅ_ophysique appliquÅ_e, Garchy, 58150, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"McElroy Terry, Wilson Elizabeth, Anspach Gretel",Fourier descriptors and neural networks for shape classification,1995,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",5,,,3435,3438,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028996622&partnerID=40&md5=6d42d61fb231996a855249e2edb88c5e,"INALCO and CEEI (ISIT), 10, rue Pasteur, Paris Meudon, F-92190, France",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Liang Sheng, Hudak Paul, Jones Mark",Monad transformers and modular interpreters,1995,Conference Record of the Annual ACM Symposium on Principles of Programming Languages,,,,333,343,,221,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029203616&partnerID=40&md5=4ac243cc206db63f43feb2ac13065c74,"Institut fÅ¸r â€ bersetzer-und Dolmetscherausbildung der UniversitÅ t Wien, Austria",48.2334053,16.3476971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2334053,16.3476971
Proebsting Todd A.,Optimizing an ANSI C interpreter with superoperators,1995,Conference Record of the Annual ACM Symposium on Principles of Programming Languages,,,,322,332,,65,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029204372&partnerID=40&md5=c33200f62a5484ec33308d8c8954374c,"Polish Academy of Sciences, Poland",52.2260152,20.9496969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2260152,20.9496969
Thirunarayan Krishnaprasad,Meta-interpreter for circuit-extraction,1995,IEEE Proceedings of the National Aerospace and Electronics Conference,2,,,680,684,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029238423&partnerID=40&md5=3240494ff83bf64eec23133ea9fa9c2b,"Interpreting Research Association of Japan, Japan",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Manning R.N.,Interpreting Davidson's Omniscient Interpreter,1995,Canadian Journal of Philosophy,25,3,,335,374,,3,10.1080/00455091.1995.10717419,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053862533&doi=10.1080%2f00455091.1995.10717419&partnerID=40&md5=681919506235144ffc1e74e83d9962d7,"Department of English, Hebrew University, Mount Scopus, Jerusalem, Israel",31.7930604,35.2449342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7930604,35.2449342
