Moser-Mercer B.,Simultaneous interpreting: Cognitive potential and limitations,2000,Interpreting,5,2,,83,94,,21,10.1075/intp.5.2.03mos,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937324533&doi=10.1075%2fintp.5.2.03mos&partnerID=40&md5=737402216b871477332cbde0be1e103a,"Department of Endodontology, Dental School, Aristotelian University, Thessaloniki, Greece",0,,,"Dept. of Business Administration, University of Macedonia, Thessaloniki, Greece",,"17, Ag. Sofias Str, 54623 Thessaloniki, Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Gile D.,The history of research into conference interpreting: A scientometric approach,2000,Target,12,2,,297,321,,2,10.1075/target.12.2.07gil,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989366434&doi=10.1075%2ftarget.12.2.07gil&partnerID=40&md5=b5c0abd2abead7f4e70d203b98e297b4,"Univ. Klin. fŸr Frauenheilkunde, AKH und Referat fur Medizinexport, Univ. Klin. Kinder- J., Wien, Austria",0,,,"SIDS-Beratungs-, Forschungs- und K., Abt. Neonatologie, Angeborene S., Univ. Klin. Kinder- J., WŠhringer GŸrtel 18-20, A-1090 Wien, Austria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Jesse A., Vrignaud N., Cohen M.M., Massaro D.W.",The processing of information from multiple sources in simultaneous interpreting,2000,Interpreting,5,2,,95,115,,2,10.1075/intp.5.2.04jes,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989382918&doi=10.1075%2fintp.5.2.04jes&partnerID=40&md5=eac53db66fc5527b6189d51b1adb3267,"Department of Biobehavioral Nursing, Box 357266, University of Washington, Seattle, WA 98195, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Sabatini E.,"Listening comprehension, shadowing and simultaneous interpretation of two Ônon-standardÕ english speeches",2000,Interpreting,5,1,,25,48,,,10.1075/intp.5.1.03sab,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989367386&doi=10.1075%2fintp.5.1.03sab&partnerID=40&md5=b36693b02854be67a442146260ff59e9,"Instituto de Computa‹o, Universidade Federal Fluminense, Rua Passo da P‡tria, 156, Bl. E, sala 350, 24210-240, Niter—i, RJ, Brazil.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Seal B.C.,Working with educational interpreters,2000,"Language, Speech, and Hearing Services in Schools",31,1,,15,25,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034340296&partnerID=40&md5=78c82fc57e00e374c62c9f3941c126d8,"Department of Pediatrics, University Clinic of Navarre, Avda. P’o XII, s/n, 31080 Pamplona Navarra, Spain",0,,,"Department of Pharmacology, University Clinic of Navarre, Pamplona, Spain",,"Department Executive Officer, University Clinic of Navarre, Pamplona, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Beyleveld D.,Betrayal of confidence in the court of appeal,2000,Medical Law International,4,3/4/17,,277,311,,20,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000568987&partnerID=40&md5=7f16ce214f0aefe02b5ae5c2b238ced0,"Department of Physics, Uppsala University, Box 530, SE-751 21 Uppsala, Sweden",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Webb S.,A new concept of multileaf collimator (the shuttling MLC) - An interpreter for high-efficiency IMRT,2000,Physics in Medicine and Biology,45,11,,3343,3358,,8,10.1088/0031-9155/45/11/316,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033773557&doi=10.1088%2f0031-9155%2f45%2f11%2f316&partnerID=40&md5=6339a5dbca2e5155be9b032e0aebd0cd,"Department of Physical Electronics, Faculty of Science, Masaryk University, 2, 61137 Brno, Czech Republic",0,ZERO_RESULTS,,"Department of General Chemistry, Faculty of Chemical Technology, University of Pardubice, Legions Sq. 565, 532 10 Pardubice, Czech Republic",,"Inst. of Condensed Matter Physics, Faculty of Science, Masaryk University, Kotl‡rsk‡ 2, 611 37 Brno, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Vierling L.,The Americans with Disabilities Act: implications of Supreme Court decisions for case managers.,2000,The Case manager,11,1,,47,49,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033992939&partnerID=40&md5=ac7f5c694612af9543707af0438b184f,"Department of Medical Affairs, Olean, Procter and Gamble Company, Cincinnati, OH 45224, United States",0,ZERO_RESULTS,,"Degge Group Ltd., Arlington, VA 22209, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Rieke I., El Yadji M.",Open-end yarns: Interpreting the causes of weak points [Fils open-end: InterprŽter les causes des points faibles],2000,Industrie Textile,,1316,,26,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950097524&partnerID=40&md5=0908fa629968123548ec05b8607b1902,"Department of Accounting and Business Law, Texas A and M University-Corpus Christi, Corpus Christi, TX 78412-9966, United States",0,ZERO_RESULTS,,"Department of Management and Marketing, Texas A and M University-Corpus Christi, Corpus Christi, TX 78412-9966, United States",,"College of Business, Texas A and M University-Corpus Christi, 6300 Ocean Drive, Corpus Christi, TX 78412-9966, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Rinne J.O., Tommola J., Laine M., Krause B.J., Schmidt D., Kaasinen V., TerŠs M., SipilŠ H., Sunnari M.",The translating brain: Cerebral activation patterns during simultaneous interpreting,2000,Neuroscience Letters,294,2,,85,88,,40,10.1016/S0304-3940(00)01540-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034681056&doi=10.1016%2fS0304-3940%2800%2901540-8&partnerID=40&md5=3b886a841c1459dd236ef6206f82065d,"Generalist Physician Program, East Carolina University, School of Medicine, Lakeside Annex 1, Greenville, NC 27858-4354, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Nakagawa S., Kogure S., Itoh T.",Semantic interpreter and a cooperative response generator for a robust spoken dialogue system,2000,International Journal of Pattern Recognition and Artificial Intelligence,14,5,,553,569,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034239407&partnerID=40&md5=e79cb9be75278fe7c4aad7ba0266f3c8,"Department of Applied Linguistics, University of California, 3300 Rolfe Hall, Los Angeles, CA 90034, United States",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Lavaert V., De Cock M., Moors M., Wettinck E.",Influence of pores on the quality of a silicon polyester coated galvanized steel system,2000,Progress in Organic Coatings,38,3,,213,221,,29,10.1016/S0300-9440(00)00107-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034204753&doi=10.1016%2fS0300-9440%2800%2900107-7&partnerID=40&md5=7af55f45805b458ee66ef664181cf2ec,"Universit Lumiƒre Lyon 2, 46, rue dÕalembert, Meudon, F-92190, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"BergŽs R., Sanz-Nebot V., Barbosa J.",Modelling retention in liquid chromatography as a function of solvent composition and pH of the mobile phase,2000,Journal of Chromatography A,869,1/2/17,,27,39,,54,10.1016/S0021-9673(99)00915-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033969755&doi=10.1016%2fS0021-9673%2899%2900915-2&partnerID=40&md5=8889b417e9a16ca578bfc31bfaa937d5,"Ordinate Corporation and Stanford University, Ordinate Corporation, United States",0,ZERO_RESULTS,,"University of California, Santa Cruz, United States",,"Ordinate Corporation, State University, Ghent, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Webster S.,An interpreter for adaptable supply chain planning algorithms,2000,"Proceedings - Academia/Industry Working Conference on Research Challenges 2000: Next Generation Enterprises: Virtual Organizations and Mobile/Pervasive Technologies, AIWORC 2000",,,843308,299,310,,,10.1109/AIWORC.2000.843308,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962328163&doi=10.1109%2fAIWORC.2000.843308&partnerID=40&md5=279a9dd46e8c350cfaaa74ec99e7fc12,"Joint Department of Physics, Can. Res./RMNHS Trust Inst., Downs Road, Sutton, Surrey SM2 5PT, United Kingdom",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Berk-Seligson S.,The impact of court interpreting on the coerciveness of leading questions,1999,"Speech, Language and the Law",6,1,,30,56,,22,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249128879&partnerID=40&md5=d348cc462effa1afa93f61e889c55424,"Midwest Center for Health Services and Policy Research, Department of Veterans Affairs, Edward Nines, Jr. Hospital, Hines, IL, United States",0,ZERO_RESULTS,,"Department of Preventive Medicine and Epidemiology, Loyola University Stritch School of Medicine, Maywood, IL, United States",,"Vascular Biology Laboratory, Jean Mayer USDA Human Nutrition Research Center on Aging, Tufts University, Boston, MA, United States",,"Department of Surgical Pathology, Loyola University Stritch School of Medicine, Maywood, IL, United States",,"Department of Pathology, Resurrection Medical Center, Chicago, IL, United States",,"Department of Preventive Medicine and Epidemiology, Loyola University Stritch School of Medicine, 2160 South First Avenue, Maywood, IL 60153, United States",,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Gerry B.C.,Parity revisited: An empirical comparison of state and lower federal court interpretations of Nollan v. California coastal commission,1999,Harvard Journal of Law and Public Policy,23,1,,,,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346462170&partnerID=40&md5=74f4775156716c9be69ad0923e94d1b3,"Fund of Scientific Research, Flanders, NJ, United States",0,ZERO_RESULTS,,"Lab. of Appl. Geol. and Hydrogeology, University of Gent, Krijgslaan 281 (S8), B-9000 Gent, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
[No author name available],The Bulgarian Constitutional Court and Its Interpretive Jurisdiction,1999,Columbia Journal of Transnational Law,37,2,,,,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346966179&partnerID=40&md5=7031f172ce799d89de81320f6dcaa93c,"Magneti-Marelli Research Laboratory, Faculty of Electrical Engineering, State University of Campinas, Campinas, SP, Brazil",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Benmaman V.,Bilingual legal interpreter education,1999,"Speech, Language and the Law",6,1,,109,114,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249125065&partnerID=40&md5=1edff2957fcfa78049cc060cce01e1bb,"Laboratoire des Techniques Aeronautiques et Spatiales, Dynamique des Structures, UniversitŽ de Lige, AllŽe des Chevreuils, 1, B-4000, Lige, Belgium",0,ZERO_RESULTS,,"Centro Internacional de MŽtodos COmputacionales en Ingenier’a, CIMEC-INTEC, Universidad Nacional del Litoral, Conicet Guemes 3450, 3000 Santa Fe, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Ramutsindela M.,African boundaries and their interpreters,1999,Geopolitics,4,2,,180,198,,6,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033303076&partnerID=40&md5=4375c558a79846cca7000bdb0757be99,"En Collaboration Avec, France",0,ZERO_RESULTS,,"Schalfhorst Autocoro GmbH, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Cohen S., Moran-Ellis J., Smaje C.",Children as informal interpreters in GP consultations: Pragmatics and ideology,1999,Sociology of Health and Illness,21,2,,163,186,,48,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033084398&partnerID=40&md5=b8819fbfbc5b8ea47994f61cad327022,"Department of Physics, University of Auckland, Private Bag 92019, Auckland, New Zealand",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Van Herreweghe M., Nuffel M.V.","Sign (language) interpreting in flanders, Belgium",1999,Babel,45,4,,318,344,,,10.1075/babel.45.4.05van,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989405092&doi=10.1075%2fbabel.45.4.05van&partnerID=40&md5=1755443995e26b0e61cfc3b2c07721cd,"Turku PET Center, University of Turku, P.O. Box 52, FIN-20521, Turku, Finland",0,ZERO_RESULTS,,"Department of Neurology, University of Turku, Turku, Finland",,"Department of English Translation Studies, University of Turku, Turku, Finland",,"Department of Nuclear Medicine, Heinrich-Heine University Duesseldorf, Duesseldorf, Germany",,"Department of Nuclear Medicine (KME), Research Center Juelich, Juelich, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Chernov G.V.,Simultaneous interpretation in russia: Development of research and training,1999,Interpreting,4,1,,41,54,,,10.1075/intp.4.1.06che,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989376844&doi=10.1075%2fintp.4.1.06che&partnerID=40&md5=383c40ee802dee19dcf026a620eb4f08,"Dept. of Comp. Sci. and Eng., Harbin Inst. of Technol., Harbin 150001, China",0,ZERO_RESULTS,,"Inst. of Comp. Technol., Chinese Acad. of Sci., Beijing 100080, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
BŸlow-M¯ller A.M.,Existential problems: On the processing of irrealis in simultaneous interpreting,1999,Interpreting,4,2,,145,167,,,10.1075/intp.4.2.02bue,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989382504&doi=10.1075%2fintp.4.2.02bue&partnerID=40&md5=b2d7559c3d4b8725cd563a426618e840,"Department of Solid State Physics, Faculty of Science, Masaryk University, Kotl‡?sk‡ 2, 611 37 Brno, Czech Republic",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Morris R.,The face of justice: Historical aspects of court interpreting,1999,Interpreting,4,1,,97,123,,,10.1075/intp.4.1.10mor,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989377733&doi=10.1075%2fintp.4.1.10mor&partnerID=40&md5=3cdf9a6eba7769c7a5417929e1c2f32d,"Department of Physical Electronics, Faculty of Science, Masaryk University, Kotl‡?sk‡ 2, 611 37 Brno, Czech Republic",0,ZERO_RESULTS,,"Joint Laboratory of Modern Metrology, Masaryk University, University of Brno, Kotl‡?sk‡ 2, 611 37 Brno, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Baigorri-Jal—n J.,Conference interpreting: From modern times to space technology,1999,Interpreting,4,1,,29,40,,3,10.1075/intp.4.1.05bai,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937180588&doi=10.1075%2fintp.4.1.05bai&partnerID=40&md5=76b67721eaf8fd692e8c422dd20604b3,"Laboratory of Nonferrous Metallurgy, Ghent Univ., Technologiepark 9, B., Ghent, Belgium",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Ficchi V.,Learning consecutive interpretation: An empirical study and an autonomous approach,1999,Interpreting,4,2,,199,218,,,10.1075/intp.4.2.04fic,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989403392&doi=10.1075%2fintp.4.2.04fic&partnerID=40&md5=47922183bc2d9cfd596303507c9c6076,"Department of Analytical Chemistry, Univ. Barcelona, Avda. D., Barcelona, Spain",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Drennan G., Swartz L.",A concept over-burdened: Institutional roles for psychiatric interpreters in post-apartheid South Africa,1999,Interpreting,4,2,,169,198,,3,10.1075/intp.4.2.03dre,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989366105&doi=10.1075%2fintp.4.2.03dre&partnerID=40&md5=cad969eb57e3c19f4a00413d0f23e2c0,"Projet PRIMA, Laboratoire GRAVIR - IMAG, INRIA Rh?ne-Alpes, 655, av. de lEurope, 38330 - Montbonnot-Saint-Martin, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Le Corre A., Genevois A., Benichou J., Petit J., Veber B., Dureuil B.",Interpretation of chest radiographs of patients with thoracic trauma: Influence of the experience of the interpreter [InterprŽtation des clichŽs thoraciques standard chez les traumatisŽs thoraciques : Influence de l'expŽrience du lecteur],1999,Annales Francaises d'Anesthesie et de Reanimation,18,5,,503,508,,8,10.1016/S0750-7658(99)80124-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033126337&doi=10.1016%2fS0750-7658%2899%2980124-5&partnerID=40&md5=74ee102d933ccacb07ec86ad784c3888,"Laboratory for Advanced Software Engineering Research, Department of Computer Science, University of Massachusetts, Amherst, MA 01003-4610, United States",0,ZERO_RESULTS,,"Department of Computer Science, Williams College, Williamstown, MA, United States",,"HP Laboratories, Palo Alto, CA, United States",,"IBM TJ Watson Research Center, Hawthorne, NY, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Leman P., Williams D.J.",Questionnaire survey of interpreter use in accident and emergency departments in the UK,1999,Journal of Accident and Emergency Medicine,16,4,,271,274,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033058922&partnerID=40&md5=3941bd8d293ea7f1e1a84e3c085ea736,"Interpretation and Translation Unit, Bar-Ilan University, Israel",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Eytan A., Bischoff A., Loutan L.",Use of interpreters in Switzerland's psychiatric services,1999,Journal of Nervous and Mental Disease,187,3,,190,192,,6,10.1097/00005053-199903000-00010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033010107&doi=10.1097%2f00005053-199903000-00010&partnerID=40&md5=88c499d3268656986da54dc29c9f90ea,"Division of Languages and Linguistics, University of Western Sydney Macarthur, Australia",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Warren R.M., Bashford Jr. J.A.",Intelligibility of 1/3-octave speech: Greater contribution of frequencies outside than inside the nominal passband,1999,Journal of the Acoustical Society of America,106,5,,L47,L52,,17,10.1121/1.427606,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032716171&doi=10.1121%2f1.427606&partnerID=40&md5=58e6403967fc289eba6fb707010614de,"Department of English, University of Gent, Rozier 44, Gent, B9000, Belgium",0,ZERO_RESULTS,,"V.S.P.W. Antwerpsesteenweg 573, Sint-Amandsberg, B 9040, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Weber R.D.,Hearing impaired patients. Legal obligation to treat and pay for interpreters.,1999,Michigan medicine,98,6,,10,,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033146535&partnerID=40&md5=49143c19b0a541839f1fd789bdec367b,"English Department, St.Kl. Ohridski University of Sofia, 15, Tsar Osvoboditel Boul, Sofia, United Kingdom",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Weber R.D.,Hearing-impaired patients: must I pay for interpreters?,1999,The Journal of the Michigan Dental Association,81,5,,18,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033151042&partnerID=40&md5=8e67bc58eddee57e92dd29ee4e8dfe21,"London borough of Brent, Cape Town, South Africa",0,ZERO_RESULTS,,"University of Cape Town, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Simon H.A., Morbey A.J.","The ADA'S ""Interactive Process"" for Determining Reasonable Accommodation: How Much Interaction Is Enough?",1998,Employee Relations Law Journal,24,1,,5,26,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041373344&partnerID=40&md5=469308017e4a74e4276aacfc08338f0b,"U. Medecine Voyages des Migrations, Departement Medecine Communautaire, Hopitaux Univ. de Geneve, CH-1211 Genve 14, Switzerland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Jentsch B.,The 'interpreter effect': rendering interpreters visible in cross-cultural research and methodology,1998,Journal of European Social Policy,8,4,,275,289,,24,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032439779&partnerID=40&md5=518b7efe2fda57447b8a9642ca5b653a,"Dept. dAnesthesie-reanimation Chir., H™pital Charles Nicolle, 1, rue de Germont, 76031 Rouen Cedex, France",0,ZERO_RESULTS,,"Service de Radiologie, H™pital Charles Nicolle, 1, rue de Germont, 76031 Rouen Cedex, France",,"U. de Stat. MŽdicales, H™pital Charles Nicolle, 1, rue de Germont, 76031 Rouen Cedex, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Baker D.W., Hayes R., Fortier J.P.",Interpreter Use and Satisfaction with Interpersonal Aspects of Care for Spanish-Speaking Patients,1998,Medical Care,36,10,,1461,1470,,198,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032184781&partnerID=40&md5=59d989dbf119abd57a3866c4d2fa2bd2,"Dept. de Recherche Honoraire au CNRS, 11, boulevard du Temple, 75003 Paris, France",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Estes J.M.,The role of godly magistrates in the church: Melanchthon as Luther's interpreter and collaborator,1998,Church History,67,3,,463,482,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62449220771&partnerID=40&md5=6ed166f6789f4856e89e49c354a9635c,"S. Francisco Vet. Aff. Med. Center, Department of Dermatology, Univ. of California at San Francisco, San Francisco, CA, United States",0,ZERO_RESULTS,,"UCSF/Mt. Zion Center on Aging, San Francisco VAMC 111-G, 4150 Clement St, San Francisco, CA 94121, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
Gile D.,Observational studies and experimental studies in the investigation of conference interpreting,1998,Target,10,1,,69,93,,23,10.1075/target.10.1.04gil,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937268290&doi=10.1075%2ftarget.10.1.04gil&partnerID=40&md5=14eaef4b8feaaeb02a9ae56f356b38cb,"Division de NŽphrologie, H™pital Cantonal Universitaire, 1211 Genve 14, Switzerland",0,ZERO_RESULTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZERO_RESULTS,ZERO_RESULTS,0,0
"Dierickx K., Schotsmans P., Grubb A., Walsh P., Lambe N.",Belgian doctors' attitudes on the management of patients in persistent vegetative state (PVS): Ethical and regulatory aspects,1998,Acta Neurochirurgica,140,5,,481,489,,20,10.1007/s007010050129,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031863906&doi=10.1007%2fs007010050129&partnerID=40&md5=7c7b5c3cceebc81f38b3814493b581d6,"Clinic Associate Professor, Los Angeles College of Chiropractic, 16200 East Amber Valley Dr, Whittier, CA 90609, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Morgan D.E., Kenney P.J., Smith J.K., Koehler R.E.",Hysterosalpingography with videofluoroscopy: Effect on radiologic practice in an academic medical center,1998,Academic Radiology,5,7,,480,484,,1,10.1016/S1076-6332(98)80189-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031744502&doi=10.1016%2fS1076-6332%2898%2980189-X&partnerID=40&md5=5dba01f93374ec999866499d8b8b26df,"Department of Civil Engineering, University of Toronto, 35 St. George Street, Toronto, Ont. M5S 1A4, Canada",0,,,"Dept. of Civ. and Environ. Eng., University of California-Irvine, E4130 Engineering Gateway, Irvine, CA 92697-2175, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Kohen D.P., Mann-Rinehart P., Schmitz D., Wills L.M.",Using hypnosis to help deaf children help themselves: Report of two cases,1998,American Journal of Clinical Hypnosis,40,4,,288,296,,6,10.1080/00029157.1998.10403440,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032464354&doi=10.1080%2f00029157.1998.10403440&partnerID=40&md5=950842727b5fdeb3c6b2354ca9d2874a,"Philips Research Laboratories, Building WL, Prof. Holstlaan 4, 5656 AA Eindhoven, Netherlands",0,,,"Eindhoven University of Technology, P.O. Box 513, 5600 MB Eindhoven, Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Dahl C.I.,Rising interpreters in psychotherapeutic work with refugees,1998,"Nordic Journal of Psychiatry, Supplement",52,41,,86,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031941701&partnerID=40&md5=a70d3c44f54864e1f6b8210b3a1ca979,"Ankara Universitesi, Fen. Fak. Jeofizik Muh. Bolumu, Besevler, 06100 Ankara, Turkey",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Kova?evi? D., Kobal I., Kallay N.",Adsorption of Organic Acids on Metal Oxides. The Umbrella Effect,1998,Croatica Chemica Acta,71,4,,1139,1153,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345672974&partnerID=40&md5=ffdc6f799f9622044ff72ee697477994,"Curriculum Resource Center, University of Texas Health Science Center School of Nursing, San Antonio 78284-7963, USA.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Trendelenburg C., Colhoun O., Wormek A., Massey K.L.",Knowledge-based test result interpretation in laboratory medicine,1998,Clinica Chimica Acta,278,2,,229,242,,17,10.1016/S0009-8981(98)00149-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032466312&doi=10.1016%2fS0009-8981%2898%2900149-1&partnerID=40&md5=a1879db138fb1b260b7c5ae3e9ce402e,"Mitchell, Blackstock, Barnes, Wagoner & Ivers, Arkansas Medical Society, USA.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Hinsamooth N., Cheevasuvit F., Dejhen K., Mitatha S., Somboonkaew A.",Mosaicing of multi-resolution satellite images,1998,IEEE Asia-Pacific Conference on Circuits and Systems - Proceedings,,,,583,586,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032218321&partnerID=40&md5=8680c996b67e1189eb4f9a87393c795e,"Psychiatrische Universitatspoliklin., Claragraben 95, CH-4005 Basel, Switzerland",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Krylov S.V.,Determination of medium absorption from wide-angle seismic observations with multifold coverage,1998,Geologiya i Geofizika,,7,,859,869,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-22444455815&partnerID=40&md5=89f931c4bdad27e787cefc0003c9cc05,"YPF Intl/Maxus, Dallas, United States",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
